Ensembl ID	Gene symbol	Gene type	ST1	ST2	ST3	ST4	OS1	OS2	OS3	OS4
ENSG00000116237.15	ICMT	protein_coding	3838	5708	4372	5192	3885	7259	4173	4352
ENSG00000116251.9	RPL22	protein_coding	13956	19654	15171	14563	12679	15148	11932	12452
ENSG00000116254.17	CHD5	protein_coding	103	71	64	71	60	89	78	74
ENSG00000116260.16	QSOX1	protein_coding	6675	10055	7235	7794	6820	9701	7548	7544
ENSG00000116266.10	STXBP3	protein_coding	610	968	745	874	778	767	625	726
ENSG00000116273.5	PHF13	protein_coding	662	941	694	863	611	957	717	682
ENSG00000116285.12	ERRFI1	protein_coding	895	1445	1004	1221	2306	1796	1526	1638
ENSG00000116288.12	PARK7	protein_coding	5412	7857	6178	6356	5444	6424	5224	5636
ENSG00000116299.16	KIAA1324	protein_coding	98	94	97	90	167	194	170	150
ENSG00000116329.10	OPRD1	protein_coding	41	35	16	34	25	31	24	28
ENSG00000116337.15	AMPD2	protein_coding	711	1122	787	835	698	1150	725	725
ENSG00000116350.15	SRSF4	protein_coding	2494	4305	3080	3507	2601	3776	2723	2788
ENSG00000116353.15	MECR	protein_coding	411	647	497	480	412	643	433	552
ENSG00000116396.13	KCNC4	protein_coding	886	1507	1087	1208	918	1773	919	1073
ENSG00000116406.18	EDEM3	protein_coding	2844	4393	3493	3860	3105	4660	2885	3196
ENSG00000116455.13	WDR77	protein_coding	621	879	604	749	488	674	564	564
ENSG00000116459.10	ATP5F1	protein_coding	2870	4189	3429	3548	2835	3224	2538	2811
ENSG00000116473.14	RAP1A	protein_coding	3211	4409	3613	3477	2954	3999	2815	3273
ENSG00000116478.11	HDAC1	protein_coding	1839	2790	2343	2652	1776	2442	1543	1716
ENSG00000116489.12	CAPZA1	protein_coding	6846	10704	7895	9212	8857	9281	6752	7925
ENSG00000116497.17	S100PBP	protein_coding	560	935	614	708	636	835	724	711
ENSG00000116514.16	RNF19B	protein_coding	810	1271	920	980	1193	1440	889	983
ENSG00000116521.10	SCAMP3	protein_coding	2837	4288	3393	3124	2958	4091	3142	3064
ENSG00000116525.13	TRIM62	protein_coding	248	283	244	267	175	306	204	223
ENSG00000116539.10	ASH1L	protein_coding	1167	1968	1373	1697	1486	2628	1425	1687
ENSG00000116544.11	DLGAP3	protein_coding	18	36	17	22	20	33	19	19
ENSG00000116560.10	SFPQ	protein_coding	6921	11187	7981	9084	7661	9536	6006	6842
ENSG00000116574.5	RHOU	protein_coding	30	14	30	21	34	25	16	25
ENSG00000116580.18	GON4L	protein_coding	1107	1815	1349	1533	1454	1795	1176	1272
ENSG00000116584.17	ARHGEF2	protein_coding	3180	4958	3810	4191	3194	4409	2893	3112
ENSG00000116586.11	LAMTOR2	protein_coding	1419	2317	1650	1882	1526	1735	1372	1558
ENSG00000116604.17	MEF2D	protein_coding	1848	2628	2069	2506	2166	3185	1704	1901
ENSG00000116641.15	DOCK7	protein_coding	824	1306	1025	921	1016	1470	957	869
ENSG00000116649.9	SRM	protein_coding	7323	10386	8551	8370	7889	10570	8179	7600
ENSG00000116652.6	DLEU2L	sense_intronic	12	40	20	10	44	9	16	23
ENSG00000116661.9	FBXO2	protein_coding	31	58	38	37	41	29	29	37
ENSG00000116663.10	FBXO6	protein_coding	22	8	26	22	27	36	25	11
ENSG00000116667.12	C1orf21	protein_coding	671	944	934	792	550	994	554	654
ENSG00000116668.12	SWT1	protein_coding	125	221	151	198	192	213	137	237
ENSG00000116670.14	MAD2L2	protein_coding	316	472	340	347	377	494	326	347
ENSG00000116675.15	DNAJC6	protein_coding	78	159	103	99	93	146	92	145
ENSG00000116678.18	LEPR	protein_coding	320	526	361	470	360	532	361	343
ENSG00000116679.15	IVNS1ABP	protein_coding	2335	3400	2727	3164	2182	2611	1859	2271
ENSG00000116685.15	KIAA2013	protein_coding	2216	3387	2564	3030	2700	4002	2429	2536
ENSG00000116688.16	MFN2	protein_coding	1971	3415	2292	2745	2268	3291	2311	2524
ENSG00000116690.11	PRG4	protein_coding	21	22	19	12	20	52	35	21
ENSG00000116691.10	MIIP	protein_coding	527	788	601	646	567	964	608	608
ENSG00000116698.20	SMG7	protein_coding	3133	5452	4040	4696	3621	6364	3839	4000
ENSG00000116701.14	NCF2	protein_coding	23	7	10	4	4	11	6	22
ENSG00000116703.13	PDC	protein_coding	1	1	6	4	7	2	2	4
ENSG00000116704.7	SLC35D1	protein_coding	220	381	226	282	278	400	243	183
ENSG00000116711.9	PLA2G4A	protein_coding	492	960	536	746	752	868	630	657
ENSG00000116717.11	GADD45A	protein_coding	3873	5554	4660	4586	3099	3198	2190	2690
ENSG00000116721.9	PRAMEF1	protein_coding	8	17	14	9	5	7	7	11
ENSG00000116729.13	WLS	protein_coding	1885	2806	1943	2378	2216	2951	2249	2205
ENSG00000116731.22	PRDM2	protein_coding	1130	1853	1426	1634	1432	1883	1205	1461
ENSG00000116741.7	RGS2	protein_coding	92	123	99	69	205	129	123	170
ENSG00000116745.6	RPE65	protein_coding	18	26	19	14	12	17	8	29
ENSG00000116747.12	TROVE2	protein_coding	1724	2609	2164	2208	2488	2982	2006	2512
ENSG00000116748.19	AMPD1	protein_coding	11	15	10	3	11	10	9	15
ENSG00000116750.13	UCHL5	protein_coding	1812	3022	2055	1773	1884	2250	1791	2028
ENSG00000116752.5	BCAS2	protein_coding	1331	1723	1337	1287	1219	1462	1220	1343
ENSG00000116754.13	SRSF11	protein_coding	3330	5493	3936	4528	3613	5516	3755	3911
ENSG00000116761.11	CTH	protein_coding	67	64	67	46	98	111	73	159
ENSG00000116771.5	AGMAT	protein_coding	52	49	45	70	28	90	54	32
ENSG00000116774.11	OLFML3	protein_coding	172	393	244	250	144	213	201	182
ENSG00000116785.13	CFHR3	protein_coding	10	18	19	33	18	5	10	14
ENSG00000116786.11	PLEKHM2	protein_coding	1216	1966	1465	2089	1530	3050	1531	1612
ENSG00000116791.13	CRYZ	protein_coding	279	544	345	421	244	391	372	272
ENSG00000116793.15	PHTF1	protein_coding	1255	1832	1491	1582	1263	1629	1234	1258
ENSG00000116809.11	ZBTB17	protein_coding	566	782	536	686	600	1013	596	541
ENSG00000116815.15	CD58	protein_coding	370	697	531	476	1087	608	451	555
ENSG00000116819.6	TFAP2E	protein_coding	9	5	10	4	10	16	6	23
ENSG00000116830.11	TTF2	protein_coding	263	467	291	424	390	557	322	410
ENSG00000116833.13	NR5A2	protein_coding	156	181	108	140	104	130	83	107
ENSG00000116852.14	KIF21B	protein_coding	403	482	333	371	338	637	347	448
ENSG00000116857.16	TMEM9	protein_coding	831	1123	751	1002	642	1209	723	713
ENSG00000116863.10	ADPRHL2	protein_coding	961	1332	944	1144	1068	1325	1158	1115
ENSG00000116871.15	MAP7D1	protein_coding	4076	5917	4790	5436	4768	7316	4865	5030
ENSG00000116874.11	WARS2	protein_coding	277	509	448	369	393	503	323	403
ENSG00000116882.14	HAO2	protein_coding	7	2	3	2	1	6	3	4
ENSG00000116883.8	RP11-268J15.5	antisense	45	68	49	21	33	30	23	40
ENSG00000116885.18	OSCP1	protein_coding	162	178	132	145	146	257	123	169
ENSG00000116898.11	MRPS15	protein_coding	1585	2106	1805	2015	1548	1797	1490	1676
ENSG00000116903.7	EXOC8	protein_coding	554	697	578	665	681	793	563	675
ENSG00000116906.11	GNPAT	protein_coding	2105	3322	2377	2725	2295	2866	1988	1943
ENSG00000116918.13	TSNAX	protein_coding	451	708	568	536	498	683	407	561
ENSG00000116922.14	C1orf109	protein_coding	742	1221	791	904	914	1145	821	1039
ENSG00000116954.7	RRAGC	protein_coding	1515	2149	1855	2033	2029	2522	2004	1997
ENSG00000116957.12	TBCE	protein_coding	928	1230	1041	1110	895	1111	927	940
ENSG00000116962.14	NID1	protein_coding	2818	4720	3618	4235	2339	4196	2141	2587
ENSG00000116977.18	LGALS8	protein_coding	1310	1942	1329	1553	1369	1923	1245	1435
ENSG00000116983.12	HPCAL4	protein_coding	14	25	36	18	9	16	18	28
ENSG00000116984.12	MTR	protein_coding	1150	1948	1501	1625	1127	1802	1042	1393
ENSG00000116985.10	BMP8B	protein_coding	25	37	9	38	36	20	13	8
ENSG00000116990.10	MYCL	protein_coding	160	248	225	176	154	165	146	174
ENSG00000116991.10	SIPA1L2	protein_coding	1383	2454	1905	2028	1525	2392	1486	1710
ENSG00000116996.9	ZP4	protein_coding	19	2	6	3	0	1	3	1
ENSG00000117000.8	RLF	protein_coding	797	1409	1033	1247	876	1133	690	810
ENSG00000117009.11	KMO	protein_coding	16	11	10	5	10	15	8	5
ENSG00000117010.15	ZNF684	protein_coding	105	184	143	156	138	194	87	135
ENSG00000117013.14	KCNQ4	protein_coding	24	7	11	4	2	13	6	9
ENSG00000117016.9	RIMS3	protein_coding	24	39	25	16	33	20	16	15
ENSG00000117020.16	AKT3	protein_coding	1873	3267	2368	2735	2085	3050	2045	2406
ENSG00000117036.11	ETV3	protein_coding	573	875	562	724	853	921	616	728
ENSG00000117054.13	ACADM	protein_coding	806	1106	916	966	654	786	629	687
ENSG00000117069.14	ST6GALNAC5	protein_coding	44	37	58	29	37	37	39	32
ENSG00000117090.14	SLAMF1	protein_coding	16	11	10	7	15	10	7	7
ENSG00000117091.9	CD48	protein_coding	9	8	4	7	5	5	12	8
ENSG00000117114.19	ADGRL2	protein_coding	6442	10649	7604	9568	6975	10996	6341	7410
ENSG00000117115.12	PADI2	protein_coding	65	52	43	37	39	42	39	49
ENSG00000117118.9	SDHB	protein_coding	1957	3183	2469	2438	2316	3078	2024	2171
ENSG00000117122.13	MFAP2	protein_coding	1820	2686	2496	2162	1845	3129	1749	2040
ENSG00000117133.10	RPF1	protein_coding	909	1398	1126	1147	1030	1288	1079	1110
ENSG00000117139.16	KDM5B	protein_coding	1875	3069	2355	3064	2160	3316	1951	2427
ENSG00000117143.13	UAP1	protein_coding	2982	4543	3071	3410	3532	4489	3569	3917
ENSG00000117148.7	ACTL8	protein_coding	11	0	1	4	8	1	0	1
ENSG00000117151.12	CTBS	protein_coding	493	625	546	520	501	566	410	488
ENSG00000117152.13	RGS4	protein_coding	11533	16701	10761	12542	12729	20678	16861	16913
ENSG00000117153.15	KLHL12	protein_coding	871	1128	950	1026	852	1256	855	874
ENSG00000117154.11	IGSF21	protein_coding	10	4	6	15	1	8	7	9
ENSG00000117155.16	SSX2IP	protein_coding	165	306	230	202	238	329	193	228
ENSG00000117174.10	ZNHIT6	protein_coding	1448	1994	1826	1951	1994	2298	1810	1964
ENSG00000117215.14	PLA2G2D	protein_coding	1	0	4	2	3	3	4	3
ENSG00000117222.13	RBBP5	protein_coding	202	339	250	242	311	288	212	256
ENSG00000117226.11	GBP3	protein_coding	359	700	593	457	560	596	515	526
ENSG00000117228.9	GBP1	protein_coding	441	700	479	536	465	531	569	485
ENSG00000117242.7	PINK1-AS	antisense	112	192	147	176	95	212	90	117
ENSG00000117245.12	KIF17	protein_coding	84	123	82	99	40	75	28	56
ENSG00000117262.18	GPR89A	protein_coding	358	614	401	472	345	454	406	399
ENSG00000117266.15	CDK18	protein_coding	24	25	14	13	12	29	13	12
ENSG00000117280.12	RAB29	protein_coding	829	1070	910	1031	949	1235	967	1016
ENSG00000117281.15	CD160	protein_coding	38	58	53	43	45	40	60	44
ENSG00000117298.14	ECE1	protein_coding	35005	57789	43383	52409	45700	69502	39269	45397
ENSG00000117305.14	HMGCL	protein_coding	345	566	358	468	391	433	370	322
ENSG00000117308.14	GALE	protein_coding	635	1243	705	996	623	1037	712	743
ENSG00000117318.8	ID3	protein_coding	3056	4264	3524	3721	2729	4201	2122	2712
ENSG00000117322.16	CR2	protein_coding	10	9	7	8	3	7	3	6
ENSG00000117335.18	CD46	protein_coding	5775	9030	6756	7246	5320	6907	5364	5961
ENSG00000117360.12	PRPF3	protein_coding	448	852	511	631	679	983	555	569
ENSG00000117362.12	APH1A	protein_coding	2131	2621	2481	2089	1813	2054	1606	1590
ENSG00000117385.15	P3H1	protein_coding	1033	2108	1281	1893	1389	2772	1242	1498
ENSG00000117394.19	SLC2A1	protein_coding	461	764	591	600	817	757	647	824
ENSG00000117395.10	EBNA1BP2	protein_coding	2846	4589	3209	2972	3357	3701	3168	3473
ENSG00000117399.13	CDC20	protein_coding	1130	1740	1086	1219	1032	1292	1077	1040
ENSG00000117400.14	MPL	protein_coding	12	0	0	3	4	14	3	0
ENSG00000117407.16	ARTN	protein_coding	23	36	49	101	54	97	53	73
ENSG00000117408.10	IPO13	protein_coding	588	890	599	794	556	1082	648	638
ENSG00000117410.13	ATP6V0B	protein_coding	3681	5241	4168	5216	3935	5778	4294	4445
ENSG00000117411.16	B4GALT2	protein_coding	1614	2181	1824	1785	1559	2074	1603	1642
ENSG00000117419.14	ERI3	protein_coding	637	966	674	779	749	1197	721	653
ENSG00000117425.13	PTCH2	protein_coding	56	65	40	28	50	32	31	29
ENSG00000117448.13	AKR1A1	protein_coding	1912	3078	2146	2514	1927	2241	2013	2117
ENSG00000117450.13	PRDX1	protein_coding	6308	10419	7506	9587	7768	10452	7300	8217
ENSG00000117461.14	PIK3R3	protein_coding	229	353	242	289	208	313	234	246
ENSG00000117472.9	TSPAN1	protein_coding	12	16	15	8	4	13	18	10
ENSG00000117475.13	BLZF1	protein_coding	472	786	698	686	645	961	667	785
ENSG00000117477.12	CCDC181	protein_coding	30	32	41	15	20	38	33	44
ENSG00000117479.12	SLC19A2	protein_coding	119	195	126	133	180	177	149	192
ENSG00000117480.15	FAAH	protein_coding	28	31	13	32	18	25	21	21
ENSG00000117481.10	NSUN4	protein_coding	409	676	439	529	496	719	483	531
ENSG00000117500.12	TMED5	protein_coding	3114	5193	3877	3845	3215	4065	3395	3655
ENSG00000117501.14	MROH9	protein_coding	11	4	3	0	3	2	11	3
ENSG00000117505.12	DR1	protein_coding	1088	1800	1172	1484	1608	1765	1398	1489
ENSG00000117507.5	FMO6P	unitary_pseudogene	13	1	4	5	4	10	2	2
ENSG00000117519.15	CNN3	protein_coding	8111	12285	9726	11665	9518	10419	9431	9279
ENSG00000117523.15	PRRC2C	protein_coding	18649	31801	22889	23816	21103	33897	21147	22664
ENSG00000117525.13	F3	protein_coding	104	225	140	151	241	270	216	197
ENSG00000117528.11	ABCD3	protein_coding	965	1356	971	1241	951	1262	950	936
ENSG00000117533.14	VAMP4	protein_coding	470	732	582	602	529	738	455	560
ENSG00000117543.19	DPH5	protein_coding	332	609	458	569	357	412	365	328
ENSG00000117569.18	PTBP2	protein_coding	592	916	684	640	552	797	506	592
ENSG00000117586.10	TNFSF4	protein_coding	9218	14457	10476	12348	11421	12510	10608	10832
ENSG00000117592.8	PRDX6	protein_coding	7563	12411	9029	10208	8278	8749	8126	8353
ENSG00000117593.9	DARS2	protein_coding	839	1473	1012	1186	1079	1309	984	899
ENSG00000117594.9	HSD11B1	protein_coding	17	4	9	1	0	1	3	0
ENSG00000117595.10	IRF6	protein_coding	54	92	68	94	122	135	64	65
ENSG00000117597.17	DIEXF	protein_coding	804	1161	901	1059	1132	1587	989	1260
ENSG00000117598.11	LPPR5	protein_coding	17	23	22	19	27	22	19	14
ENSG00000117600.12	LPPR4	protein_coding	29	22	17	34	13	21	17	22
ENSG00000117601.13	SERPINC1	protein_coding	10	1	8	5	1	3	0	7
ENSG00000117602.11	RCAN3	protein_coding	190	330	251	256	220	264	213	238
ENSG00000117614.9	SYF2	protein_coding	1541	2055	1613	1742	1439	1647	1294	1466
ENSG00000117616.17	RSRP1	protein_coding	2168	3558	2681	2972	2076	2733	2051	2241
ENSG00000117620.12	SLC35A3	protein_coding	581	906	759	720	612	757	534	679
ENSG00000117625.13	RCOR3	protein_coding	717	917	750	959	729	1144	697	747
ENSG00000117632.20	STMN1	protein_coding	4897	6497	5780	6013	3586	3987	3339	3675
ENSG00000117640.17	MTFR1L	protein_coding	449	686	492	644	462	760	587	544
ENSG00000117643.14	MAN1C1	protein_coding	108	145	106	83	68	68	78	71
ENSG00000117650.12	NEK2	protein_coding	107	124	109	146	141	108	89	36
ENSG00000117676.13	RPS6KA1	protein_coding	211	334	294	327	220	334	215	244
ENSG00000117682.16	DHDDS	protein_coding	1665	2722	1867	2450	1922	3076	1885	1884
ENSG00000117691.9	NENF	protein_coding	615	968	647	685	693	675	609	635
ENSG00000117697.14	NSL1	protein_coding	770	965	814	820	832	947	675	728
ENSG00000117707.15	PROX1	protein_coding	267	317	279	303	260	458	197	218
ENSG00000117713.17	ARID1A	protein_coding	4681	7713	5595	6131	5904	9448	4994	6236
ENSG00000117724.12	CENPF	protein_coding	1491	2661	1819	2064	1478	1875	1201	1503
ENSG00000117748.9	RPA2	protein_coding	652	1058	626	868	675	724	733	832
ENSG00000117751.17	PPP1R8	protein_coding	1317	2011	1437	1614	1459	2008	1465	1628
ENSG00000117758.13	STX12	protein_coding	2151	3425	2285	2848	1938	2528	1923	2003
ENSG00000117791.15	2-Mar	protein_coding	200	282	214	239	269	419	270	308
ENSG00000117834.12	SLC5A9	protein_coding	6	4	6	1	3	1	3	2
ENSG00000117859.18	OSBPL9	protein_coding	1927	2592	2008	2148	1644	2035	1471	1678
ENSG00000117862.11	TXNDC12	protein_coding	2006	3244	2067	2490	2184	2711	2145	2415
ENSG00000117868.15	ESYT2	protein_coding	1850	2830	2038	2430	2752	4432	2613	2834
ENSG00000117877.10	CD3EAP	protein_coding	200	309	272	231	222	386	277	196
ENSG00000117899.10	MESDC2	protein_coding	2047	3205	2408	2453	2089	2600	1920	2171
ENSG00000117906.13	RCN2	protein_coding	3017	4603	3204	3468	3141	3567	2577	3058
ENSG00000117971.11	CHRNB4	protein_coding	7	5	2	7	4	0	0	0
ENSG00000117983.17	MUC5B	protein_coding	84	8	1	12	12	8	14	11
ENSG00000117984.12	CTSD	protein_coding	4128	6071	4908	5085	3980	5633	4154	4193
ENSG00000118004.17	COLEC11	protein_coding	4	7	2	9	3	26	11	3
ENSG00000118007.12	STAG1	protein_coding	1195	1687	1180	1514	1465	2234	1299	1440
ENSG00000118046.14	STK11	protein_coding	399	633	363	539	529	731	338	422
ENSG00000118058.20	KMT2A	protein_coding	2820	4739	3041	4373	3160	5846	2963	3636
ENSG00000118094.11	TREH	protein_coding	13	11	1	10	4	28	8	4
ENSG00000118096.7	IFT46	protein_coding	728	990	874	949	733	1240	894	905
ENSG00000118137.9	APOA1	protein_coding	6	0	3	2	8	12	2	4
ENSG00000118156.12	ZNF541	protein_coding	33	6	0	6	1	1	0	6
ENSG00000118160.13	SLC8A2	protein_coding	19	18	12	9	1	7	2	2
ENSG00000118162.13	KPTN	protein_coding	241	270	290	339	227	265	232	231
ENSG00000118181.10	RPS25	protein_coding	17261	24874	20230	19530	17216	19831	16108	17608
ENSG00000118193.11	KIF14	protein_coding	450	626	507	446	366	508	349	480
ENSG00000118194.18	TNNT2	protein_coding	11	6	11	13	12	4	6	12
ENSG00000118197.13	DDX59	protein_coding	299	397	362	385	327	380	292	299
ENSG00000118200.14	CAMSAP2	protein_coding	3126	4936	3597	3832	3882	5531	3497	3773
ENSG00000118217.5	ATF6	protein_coding	4887	7966	6402	7944	5395	8118	5048	6051
ENSG00000118242.15	MREG	protein_coding	240	363	265	228	252	274	263	274
ENSG00000118246.13	FASTKD2	protein_coding	881	1332	970	1072	950	1156	910	1052
ENSG00000118257.16	NRP2	protein_coding	8361	13376	10458	11914	10286	18396	9697	10619
ENSG00000118260.14	CREB1	protein_coding	1148	1707	1402	1482	1201	1670	1201	1335
ENSG00000118263.14	KLF7	protein_coding	1153	2065	1343	1852	1857	2693	1452	1736
ENSG00000118271.9	TTR	protein_coding	3	14	1	1	3	0	0	0
ENSG00000118276.11	B4GALT6	protein_coding	693	1178	812	876	643	846	633	623
ENSG00000118292.8	C1orf54	protein_coding	413	683	493	453	350	287	203	213
ENSG00000118298.10	CA14	protein_coding	25	19	13	15	10	49	16	19
ENSG00000118307.18	CASC1	protein_coding	6	3	1	0	7	13	3	0
ENSG00000118308.14	LRMP	protein_coding	12	2	0	1	0	1	1	3
ENSG00000118322.12	ATP10B	protein_coding	32	14	13	2	1	4	3	2
ENSG00000118363.11	SPCS2	protein_coding	1370	1919	1490	1818	1401	1691	1541	1569
ENSG00000118369.12	USP35	protein_coding	271	547	364	325	344	516	317	357
ENSG00000118402.5	ELOVL4	protein_coding	50	77	84	80	48	63	49	59
ENSG00000118407.14	FILIP1	protein_coding	118	123	91	170	44	104	67	72
ENSG00000118412.12	CASP8AP2	protein_coding	355	649	471	451	426	558	373	367
ENSG00000118418.14	HMGN3	protein_coding	1229	1929	1252	1394	1282	1579	1175	1170
ENSG00000118420.16	UBE3D	protein_coding	128	169	199	147	123	181	137	130
ENSG00000118432.12	CNR1	protein_coding	6	0	3	2	9	1	8	1
ENSG00000118454.12	ANKRD13C	protein_coding	746	1025	727	733	662	947	783	866
ENSG00000118473.21	SGIP1	protein_coding	628	1073	865	1082	743	958	796	807
ENSG00000118482.11	PHF3	protein_coding	1909	3429	2374	2786	2217	3098	1986	2417
ENSG00000118492.16	ADGB	protein_coding	24	0	2	0	1	8	4	4
ENSG00000118495.18	PLAGL1	protein_coding	1863	2445	1900	1938	2445	2856	2407	2434
ENSG00000118496.4	FBXO30	protein_coding	833	1337	926	1209	1419	1498	916	1159
ENSG00000118503.14	TNFAIP3	protein_coding	113	163	61	136	575	342	194	271
ENSG00000118507.15	AKAP7	protein_coding	45	64	40	74	37	81	33	51
ENSG00000118508.4	RAB32	protein_coding	1812	2766	2208	2412	2891	3319	2939	2912
ENSG00000118513.18	MYB	protein_coding	12	2	0	0	2	2	7	7
ENSG00000118514.13	ALDH8A1	protein_coding	7	10	8	6	3	7	13	23
ENSG00000118515.11	SGK1	protein_coding	1571	2186	1481	1828	7752	7502	6493	7143
ENSG00000118518.15	RNF146	protein_coding	1348	1931	1577	1521	1555	1957	1281	1513
ENSG00000118520.13	ARG1	protein_coding	11	4	3	3	0	5	1	3
ENSG00000118523.5	CTGF	protein_coding	13996	22796	15301	19223	26882	33017	24438	26967
ENSG00000118526.6	TCF21	protein_coding	3	0	0	3	5	8	0	1
ENSG00000118557.15	PMFBP1	protein_coding	13	8	15	14	0	9	6	2
ENSG00000118564.14	FBXL5	protein_coding	1175	1710	1142	1532	1290	1615	1130	1304
ENSG00000118579.11	MED28	protein_coding	1083	1593	1178	1477	1151	1434	985	1189
ENSG00000118596.11	SLC16A7	protein_coding	232	337	339	310	140	420	232	251
ENSG00000118600.11	TMEM5	protein_coding	434	633	458	461	406	500	446	511
ENSG00000118620.12	ZNF430	protein_coding	58	162	110	130	97	179	94	113
ENSG00000118640.10	VAMP8	protein_coding	284	312	228	298	137	184	148	178
ENSG00000118655.4	DCLRE1B	protein_coding	315	314	246	226	288	388	242	217
ENSG00000118680.12	MYL12B	protein_coding	14553	22292	16504	17463	18281	21164	16929	18942
ENSG00000118689.14	FOXO3	protein_coding	993	1377	1227	1333	1276	1625	959	1121
ENSG00000118690.12	ARMC2	protein_coding	74	102	54	39	75	89	59	71
ENSG00000118705.16	RPN2	protein_coding	9994	16903	12220	12913	11310	13833	10714	11125
ENSG00000118707.9	TGIF2	protein_coding	310	454	329	395	276	422	322	298
ENSG00000118729.11	CASQ2	protein_coding	21	30	18	25	17	21	25	19
ENSG00000118733.16	OLFM3	protein_coding	95	83	79	85	71	79	66	67
ENSG00000118762.7	PKD2	protein_coding	1491	2258	1665	1829	1278	2107	1495	1738
ENSG00000118777.10	ABCG2	protein_coding	572	995	710	928	254	486	277	314
ENSG00000118804.8	FAM47E-STBD1	protein_coding	16	15	3	16	9	4	13	11
ENSG00000118816.9	CCNI	protein_coding	1975	3140	2287	2906	2436	2797	1922	2468
ENSG00000118849.9	RARRES1	protein_coding	32	44	28	34	31	22	7	30
ENSG00000118855.18	MFSD1	protein_coding	3753	5674	4252	4719	4036	4913	4656	4464
ENSG00000118873.15	RAB3GAP2	protein_coding	1658	3044	1974	2215	1947	2857	1907	2036
ENSG00000118894.14	EEF2KMT	protein_coding	89	197	92	120	149	178	99	112
ENSG00000118898.15	PPL	protein_coding	59	70	61	117	38	59	53	37
ENSG00000118900.14	UBN1	protein_coding	1451	2454	1706	2387	1788	3538	1978	2314
ENSG00000118903.6	BTF3P11	processed_pseudogene	10	3	2	9	3	9	4	4
ENSG00000118922.16	KLF12	protein_coding	831	1383	1002	1205	804	1093	728	902
