ï..Ensembl.ID,Gene.symbol,Gene.type,OS1,OS2,OS3,OS4,LS1,LS2,LS3,LS4,OS,LS
ENSG00000141551.14,CSNK1D,protein_coding,3320.875,3587.125,3390.625,3563,4646.25,4911,4641,4839.75,3465.40625,4759.5
ENSG00000141552.17,ANAPC11,protein_coding,1203.4375,941.375,1317.875,1290.25,1131,1299.5,1061.6875,1082.4375,1188.234375,1143.65625
ENSG00000141556.20,TBCD,protein_coding,1099.625,1411.625,835.375,969.375,943.875,1063.125,1208.875,1278.625,1079,1123.625
ENSG00000141560.14,FN3KRP,protein_coding,537.125,512.75,568.375,580.5,162.75,303.75,177.6875,184.5,549.6875,207.171875
ENSG00000141562.17,NARF,protein_coding,1232.4375,1519.125,1518.6875,1372.5,1525.5,1224,1518.375,1577,1410.6875,1461.21875
ENSG00000141564.13,RPTOR,protein_coding,853.5625,1079.875,942.375,1032.625,810.75,803.875,1014.875,958.375,977.109375,896.96875
ENSG00000141568.19,FOXK2,protein_coding,2297.375,2820.5,2232.625,2260.6875,2363.25,2074.625,2057,2091.25,2402.796875,2146.53125
ENSG00000141569.10,TRIM65,protein_coding,472.875,499,494.75,441.75,520.6875,506,559.75,502.375,477.09375,522.203125
ENSG00000141570.10,CBX8,protein_coding,63.375,67.625,62.125,50.75,78.5,77,47.5,77.25,60.96875,70.0625
ENSG00000141574.7,SECTM1,protein_coding,40.125,11.25,21,17.875,93.875,85.125,77.125,61,22.5625,79.28125
ENSG00000141576.14,RNF157,protein_coding,12.375,35.25,16.25,27.875,9.25,7.5,15.5,16.75,22.9375,12.25
ENSG00000141577.13,CEP131,protein_coding,425,547.875,426.625,467.625,328,404.125,371.75,295.5,466.78125,349.84375
ENSG00000141579.6,ZNF750,protein_coding,33.125,32.25,17.5,6.75,213.6875,53.75,116,70.625,22.40625,113.515625
ENSG00000141580.15,WDR45B,protein_coding,1879.875,1574.8125,1876,2023.75,1148,1249.75,1250,1308.625,1838.609375,1239.09375
ENSG00000141582.14,CBX4,protein_coding,425,510,520.5,454.5,490,417.6875,402.5625,420.75,477.5,432.75
ENSG00000141622.13,RNF165,protein_coding,12.375,10.25,17.5,13.375,17,14.125,19,15.875,13.375,16.5
ENSG00000141627.13,DYM,protein_coding,1666.5,1873.0625,1797.5,1754.6875,1673.25,1575.625,1614.875,1477.3125,1772.9375,1585.265625
ENSG00000141639.11,MAPK4,protein_coding,10,0,0,7.75,2.75,2.5,1.375,0.25,4.4375,1.71875
ENSG00000141642.8,ELAC1,protein_coding,137.5,113.5,170.625,147.875,64.375,113.625,43.875,95.75,142.375,79.40625
ENSG00000141644.17,MBD1,protein_coding,1374.3125,1774.375,1713.125,1452.25,2318.4375,1882.25,2316.875,2353,1578.515625,2217.640625
ENSG00000141646.13,SMAD4,protein_coding,1418.5,1406.875,1433.6875,1427.25,1310.875,1425.8125,1315.0625,1448,1421.578125,1374.9375
ENSG00000141655.15,TNFRSF11A,protein_coding,293,308.625,288.5,357.6875,208.75,193.5,180.625,199.9375,311.953125,195.703125
ENSG00000141664.9,ZCCHC2,protein_coding,2304.625,2360.25,2381.5625,2286.875,2505.875,2432.6875,2152.875,2216.625,2333.328125,2327.015625
ENSG00000141665.11,FBXO15,protein_coding,3.875,6.125,5,6.75,10.25,12.75,13.75,5.625,5.4375,10.59375
ENSG00000141668.9,CBLN2,protein_coding,28.875,33.75,43.75,19.875,3.75,1.25,0.375,1.75,31.5625,1.78125
ENSG00000141682.11,PMAIP1,protein_coding,463.375,195,256.375,254.9375,513.875,416.25,512.625,431.375,292.421875,468.53125
ENSG00000141696.12,P3H4,protein_coding,862.3125,902.5,977.625,983.375,1252.25,1068.25,968.625,1052.375,931.453125,1085.375
ENSG00000141698.16,NT5C3B,protein_coding,1017.5,947.375,996.375,945.375,644.9375,716.25,647.875,666.25,976.65625,668.828125
ENSG00000141699.10,FAM134C,protein_coding,2453.625,2887.125,2636.8125,2696.75,2034.3125,2302.625,2454.3125,2468.5,2668.578125,2314.9375
ENSG00000141736.13,ERBB2,protein_coding,500.625,627.25,467.125,506.1875,284.25,571.25,542.5625,405.3125,525.296875,450.84375
ENSG00000141738.13,GRB7,protein_coding,6.5,6.125,1.25,2.5,1,19.75,0.375,0,4.09375,5.28125
ENSG00000141741.11,MIEN1,protein_coding,916.5,779.1875,1118.75,898.9375,1143.3125,1022.125,911.0625,909.125,928.34375,996.40625
ENSG00000141744.3,PNMT,protein_coding,0.25,2.125,0,0,0,2.5,3.25,0,0.59375,1.4375
ENSG00000141753.6,IGFBP4,protein_coding,12860.25,16190.375,11166.375,12448.375,13020.25,10943.125,12860.25,13116.125,13166.34375,12484.9375
ENSG00000141756.18,FKBP10,protein_coding,3970.75,4922.1875,3526.375,3917.625,3367.75,3261,3680.5,3879.5,4084.234375,3547.1875
ENSG00000141759.14,TXNL4A,protein_coding,2346.125,1914.0625,2506.875,2222.625,1704.625,2313.625,1853.5625,1695.75,2247.421875,1891.890625
ENSG00000141837.18,CACNA1A,protein_coding,19.125,19.5,17.5,19.875,48.9375,32.25,16.5,21.5,19,29.796875
ENSG00000141854.7,CTB-55O6.8,protein_coding,29.875,33.75,55.875,21,19.875,41.125,18.125,14.375,35.125,23.375
ENSG00000141858.11,SAMD1,protein_coding,665.0625,599,474.875,517,943.875,705.4375,828.875,860.125,563.984375,834.578125
ENSG00000141867.17,BRD4,protein_coding,4331.25,5052.625,3890.875,4070.75,3904.875,3802.3125,3741.25,3933.25,4336.375,3845.421875
ENSG00000141873.10,SLC39A3,protein_coding,357.1875,341.5,345.1875,305.8125,323.25,353.8125,300.75,282,337.421875,314.953125
ENSG00000141905.17,NFIC,protein_coding,4790.625,5677.375,4658.3125,4783.625,3827.25,3532.375,3016.375,3510.25,4977.484375,3471.5625
ENSG00000141933.9,TPGS1,protein_coding,115.625,101.625,127.625,61,58,68.75,61,79.375,101.46875,66.78125
ENSG00000141934.9,PPAP2C,protein_coding,37,51.375,42.375,51.75,73,86.875,75,69.625,45.625,76.125
ENSG00000141956.13,PRDM15,protein_coding,290.0625,401.875,283.25,361.0625,686.875,397.625,588.3125,579.25,334.0625,563.015625
ENSG00000141959.16,PFKL,protein_coding,2746.625,3272.125,2843.5,2880.375,1636.125,2299,1977.9375,1940.375,2935.65625,1963.359375
ENSG00000141965.4,FEM1A,protein_coding,65.75,134.125,99.25,88.75,174.375,137.5,145.75,180.0625,96.96875,159.421875
ENSG00000141968.7,VAV1,protein_coding,1.625,15.375,0,1.25,3.75,0,4.125,0,4.5625,1.96875
ENSG00000141971.12,MVB12A,protein_coding,633.125,775.125,692.5,604.5625,814.25,680.125,754.0625,827.6875,676.328125,769.03125
ENSG00000141985.9,SH3GL1,protein_coding,10208.25,11711.5,9642.625,10340.125,10666.5,13173.375,11814,10786,10475.625,11609.96875
ENSG00000141994.15,DUS3L,protein_coding,161.625,196.3125,195.8125,166.8125,217.125,153.25,232.25,238.375,180.140625,210.25
ENSG00000142002.16,DPP9,protein_coding,1459.375,1406.875,1396,1462.875,1490.375,1802.125,1541.0625,1658.25,1431.28125,1622.953125
ENSG00000142025.15,DMRTC2,protein_coding,7.625,2.75,0,1.25,4.875,1.25,7.5,1.75,2.90625,3.84375
ENSG00000142039.3,CCDC97,protein_coding,590.5,612.625,523,477.5,735.625,560.5,713.25,626,550.90625,658.84375
ENSG00000142046.14,TMEM91,protein_coding,222.5,260.5625,248.125,276.375,305.875,333.1875,306,301.625,251.890625,311.671875
ENSG00000142065.13,ZFP14,protein_coding,133.625,92.625,123.75,114.625,176.375,167.25,184.25,185.5,116.15625,178.34375
ENSG00000142082.14,SIRT3,protein_coding,289.625,304.875,303.625,306.625,181.5,324.875,266.5,159.625,301.1875,233.125
ENSG00000142089.15,IFITM3,protein_coding,17146.875,15433,21232.75,18493.75,22040.875,23585.375,21407.25,21150.75,18076.59375,22046.0625
ENSG00000142102.15,ATHL1,protein_coding,674.375,669,520.5,623.9375,613.75,734.25,768.375,777.5,621.953125,723.46875
ENSG00000142149.8,HUNK,protein_coding,2.75,6.125,1.25,0,1,0,12.75,4.125,2.53125,4.46875
ENSG00000142156.14,COL6A1,protein_coding,383.375,496.75,404.125,306.625,708.5,563.25,622.25,573.0625,397.71875,616.765625
ENSG00000142163.7,OR1E3,unprocessed_pseudogene,1.625,2.75,3.75,1.25,5.625,0,1.375,1.75,2.34375,2.1875
ENSG00000142166.12,IFNAR1,protein_coding,2740.25,2444.75,2516.75,2520,3561.375,2776,3080.875,3184.375,2555.4375,3150.65625
ENSG00000142168.14,SOD1,protein_coding,3508.5,2402.8125,3770.375,3479.625,6289.125,5299.9375,4170.625,5171.375,3290.328125,5232.765625
ENSG00000142173.14,COL6A2,protein_coding,14.625,5.25,3.75,3.625,1,1.25,5.625,5.625,6.8125,3.375
ENSG00000142178.7,SIK1,protein_coding,321.125,164.625,148.375,195.375,145.0625,167.25,198.9375,188.625,207.375,174.96875
ENSG00000142185.16,TRPM2,protein_coding,1.625,3.625,0,4.625,1.875,7.5,0.375,8.75,2.46875,4.625
ENSG00000142186.16,SCYL1,protein_coding,1357.125,1731.25,1499.25,1333.0625,1557.8125,1469.625,1755.375,1568.375,1480.171875,1587.796875
ENSG00000142188.16,TMEM50B,protein_coding,1149.25,1063,1089.75,1306,3252.375,2826.125,3635.125,3523.125,1152,3309.1875
ENSG00000142192.20,APP,protein_coding,54551.875,55551.625,57976.125,57976.125,57483.125,45090.375,57483.125,57483.125,56513.9375,54384.9375
ENSG00000142197.12,DOPEY2,protein_coding,387.875,279.5,273,252,114.5,200.875,112.375,143.1875,298.09375,142.734375
ENSG00000142207.6,URB1,protein_coding,868.25,1049,817.5,883.875,826.125,690.625,863.0625,1061.75,904.65625,860.390625
ENSG00000142208.15,AKT1,protein_coding,3234.75,3445.5,3284,3627.375,2889.75,3115.8125,2742.4375,2713.75,3397.90625,2865.4375
ENSG00000142224.15,IL19,protein_coding,5.25,2.125,1.25,1.25,1.875,3.625,1.375,2.625,2.46875,2.375
ENSG00000142227.10,EMP3,protein_coding,3813.125,4342.75,3532.9375,3656.25,14693.625,14389.25,13639.375,14772.375,3836.265625,14373.65625
ENSG00000142230.11,SAE1,protein_coding,3786.625,3298,3271.5625,3162,2490.875,2441.5,2155.375,2399,3379.546875,2371.6875
ENSG00000142233.11,NTN5,protein_coding,12.375,2.125,2.625,7.75,33.875,23.625,11.25,21,6.21875,22.4375
ENSG00000142235.8,LMTK3,protein_coding,5.25,33.125,14.9375,9,30.125,14.125,23.625,32.375,15.578125,25.0625
ENSG00000142252.10,GEMIN7,protein_coding,790,615.625,758.25,744.0625,628.0625,735.3125,631.125,604.625,726.984375,649.78125
ENSG00000142279.12,WTIP,protein_coding,284.875,197.875,231.125,232.5,242.625,295.5,241.125,279.25,236.59375,264.625
ENSG00000142303.13,ADAMTS10,protein_coding,26.75,29.875,21,21,8.5,11.375,23.625,25.875,24.65625,17.34375
ENSG00000142319.17,SLC6A3,protein_coding,0.25,1.125,3.75,2.5,3.75,2.5,13.75,1.25,1.90625,5.3125
ENSG00000142327.11,RNPEPL1,protein_coding,1268.25,1534.25,1088.75,1243.125,1375.875,1686.125,1438.125,1508.625,1283.59375,1502.1875
ENSG00000142330.19,CAPN10,protein_coding,687.625,787.5625,811.375,728.625,901.3125,789.25,1053.125,1017.625,753.796875,940.328125
ENSG00000142347.16,MYO1F,protein_coding,7.625,23.5,16.25,11.25,30.125,12.75,16.5,30.125,14.65625,22.375
ENSG00000142396.10,ERVK3-1,processed_transcript,277.5,385.375,315.25,293.125,337.875,341.375,367.5625,421.5,317.8125,367.078125
ENSG00000142405.21,NLRP12,protein_coding,53.875,52.375,30.25,68.375,3.75,5,2.25,1.25,51.21875,3.0625
ENSG00000142408.2,CACNG8,protein_coding,725.375,819.75,794.375,698.25,1319.5625,1039,1392.375,1424,759.4375,1293.734375
ENSG00000142409.5,ZNF787,protein_coding,777.375,838,872.5,828.5625,817.625,845.0625,828.875,832.875,829.109375,831.109375
ENSG00000142444.6,C19orf52,protein_coding,380.25,398.75,424,375.375,367.9375,319.75,436.875,420.75,394.59375,386.328125
ENSG00000142449.12,FBN3,protein_coding,1.625,7.125,6.5,6.75,7.5,2.5,7.5,6.5,5.5,6
ENSG00000142453.11,CARM1,protein_coding,1250.625,1356.875,1154.75,1186.625,776.8125,801.1875,787.5625,745,1237.21875,777.640625
ENSG00000142459.8,EVI5L,protein_coding,439.875,508.375,467.125,513.875,260.25,563.25,327.375,403.1875,482.3125,388.515625
ENSG00000142494.13,SLC47A1,protein_coding,11.25,10.25,12.625,9,13.125,22.625,11.25,6.5,10.78125,13.375
ENSG00000142507.9,PSMB6,protein_coding,3094.625,3041.375,3408.5,3423.125,2434.875,2757.375,2575.3125,2596.6875,3241.90625,2591.0625
ENSG00000142512.14,SIGLEC10,protein_coding,0.25,0,1.25,0,4.875,6.125,0,2.625,0.375,3.40625
ENSG00000142513.5,ACPT,protein_coding,7.625,13.75,7.75,3.625,6.5,7.5,17,3.625,8.1875,8.65625
ENSG00000142515.14,KLK3,protein_coding,0.25,2.75,0,2.5,5.625,3.625,5.625,9.625,1.375,6.125
ENSG00000142528.15,ZNF473,protein_coding,306.0625,311,267.5625,283.5,373,390.625,375.375,308.625,292.03125,361.90625
ENSG00000142530.10,FAM71E1,protein_coding,3.875,2.125,3.75,9,6.5,3.625,16.5,5,4.6875,7.90625
ENSG00000142534.6,RPS11,protein_coding,31674.75,28777.75,36341.375,28913.75,18106.125,20082,17522.25,18591.375,31426.90625,18575.4375
ENSG00000142541.16,RPL13A,protein_coding,22701.75,21332.75,26055.125,24568.5,9770,12707.125,11992,11026.75,23664.53125,11373.96875
ENSG00000142544.6,CTU1,protein_coding,139.875,100.75,74.25,174.375,207.375,196.625,125.5,147.6875,122.3125,169.296875
ENSG00000142546.13,NOSIP,protein_coding,1258.75,1453.25,1624.5625,1327.875,1337.9375,1199.875,1296.125,1362.875,1416.109375,1299.203125
ENSG00000142549.9,IGLON5,protein_coding,0.25,2.125,1.25,0,1,6.125,1.375,11.25,0.90625,4.9375
ENSG00000142552.7,RCN3,protein_coding,1169.375,1248.25,1251.875,1144.125,730,745.625,1005.6875,843.75,1203.40625,831.265625
ENSG00000142556.18,ZNF614,protein_coding,560.375,502.5,451.875,481.125,442.375,560.5,423.375,447.3125,498.96875,468.390625
ENSG00000142583.17,SLC2A5,protein_coding,10,17,18.75,39.25,38.25,33.75,80.375,58.125,21.25,52.625
ENSG00000142599.17,RERE,protein_coding,3672,4582.5,3583.125,3728.625,3061.125,2570.4375,3058,3023.875,3891.5625,2928.359375
ENSG00000142606.15,MMEL1,protein_coding,8.75,5.25,6.5,9,5.625,10.25,15.5,8.75,7.375,10.03125
ENSG00000142609.17,CFAP74,protein_coding,26.75,46.875,52.625,59.875,65.375,70.125,75.875,44.75,46.53125,64.03125
ENSG00000142611.16,PRDM16,protein_coding,86.75,57.25,97.25,97.75,126.5,154.875,134.5,121.375,84.75,134.3125
ENSG00000142615.7,CELA2A,protein_coding,5.25,2.75,1.25,2.5,1,1.25,15.5,2.625,2.9375,5.09375
ENSG00000142619.4,PADI3,protein_coding,7.625,7.75,5,10.125,3.75,3.625,10.25,1.25,7.625,4.71875
ENSG00000142621.19,FHAD1,protein_coding,58,61.875,82.375,95.875,88,78.3125,63.25,82.125,74.53125,77.921875
ENSG00000142623.9,PADI1,protein_coding,15.75,9.75,14.9375,10.125,15.875,14.125,29.5,13.375,12.640625,18.21875
ENSG00000142627.12,EPHA2,protein_coding,6237.5,7413.75,5260.5,6222.5625,11297.875,8195.25,13185.375,12499.25,6283.578125,11294.4375
ENSG00000142632.16,ARHGEF19,protein_coding,40.125,64.25,64.375,45.75,51,72.9375,65.125,66.125,53.625,63.796875
ENSG00000142634.12,EFHD2,protein_coding,2500.5,2555.125,2457.375,2442.25,3058,3944.375,3167.625,3325.75,2488.8125,3373.9375
ENSG00000142655.12,PEX14,protein_coding,282.875,301.5625,322.875,298.25,249.1875,373.375,349.8125,314.75,301.390625,321.78125
ENSG00000142657.20,PGD,protein_coding,11058.375,10324.75,10444.125,10185.375,6471.75,6819.25,6985.125,6353.875,10503.15625,6657.5
ENSG00000142661.18,MYOM3,protein_coding,48.5,40.75,27.875,17.875,147.6875,211.125,164.3125,160.875,33.75,171
ENSG00000142669.13,SH3BGRL3,protein_coding,10497.25,14224.1875,11499.75,11155.875,15910.875,11651.875,14522.5,14630.125,11844.26563,14178.84375
ENSG00000142675.17,CNKSR1,protein_coding,36,32.25,41.25,37,43.625,35.125,21.75,35.125,36.625,33.90625
ENSG00000142676.12,RPL11,protein_coding,18987.4375,16555.25,19327.875,18762.125,9678.375,11745.4375,10127.375,10001.75,18408.17188,10388.23438
ENSG00000142677.3,IL22RA1,protein_coding,2.75,7.125,0,2.5,3.75,3.625,0,2.625,3.09375,2.5
ENSG00000142684.7,ZNF593,protein_coding,44.75,24.25,34.9375,41.375,48.9375,32.25,34.125,42.75,36.328125,39.515625
ENSG00000142686.7,C1orf216,protein_coding,471,409,452.625,413.375,557.125,333.1875,456.125,373.375,436.5,429.953125
ENSG00000142687.17,KIAA0319L,protein_coding,839.3125,1138.375,900.1875,867.1875,768.125,1014.75,1049.375,1066.1875,936.265625,974.609375
ENSG00000142694.6,EVA1B,protein_coding,714.4375,639.0625,810.25,674.3125,1300.0625,1165.875,1054.25,1198.125,709.515625,1179.578125
ENSG00000142698.14,C1orf94,protein_coding,5.25,2.125,3.75,2.5,3.75,5,9.25,5,3.40625,5.75
ENSG00000142700.11,DMRTA2,protein_coding,17,18.75,29.125,24.875,25.875,18.25,24.625,11.25,22.4375,20
ENSG00000142731.10,PLK4,protein_coding,240,256.625,267.5625,249.625,80.75,139.125,98.75,166.5,253.453125,121.28125
ENSG00000142733.14,MAP3K6,protein_coding,199.4375,307,224.625,277.875,602.5,340.1875,649.75,529.125,252.234375,530.390625
ENSG00000142748.12,FCN3,protein_coding,14.625,37,39.25,24.875,86.125,106.625,117.375,108.5,28.9375,104.65625
ENSG00000142751.14,GPN2,protein_coding,806.625,890.0625,867.5625,789.6875,773.75,802.5,880.8125,838.125,838.484375,823.796875
ENSG00000142765.17,SYTL1,protein_coding,32,29.875,43.75,29.125,21,27.875,43.875,38.25,33.6875,32.75
ENSG00000142784.15,WDTC1,protein_coding,457.5,472.5,414.25,418.8125,543.375,432.875,489.625,424.25,440.765625,472.53125
ENSG00000142789.19,CELA3A,protein_coding,1.625,1.125,1.25,1.25,0,6.125,5.625,4.125,1.3125,3.96875
ENSG00000142794.18,NBPF3,protein_coding,417.5,464.25,376.625,378.75,560.5,551.375,514.75,562,409.28125,547.15625
ENSG00000142798.16,HSPG2,protein_coding,68576.875,108763.875,67610.375,79037.25,52937.25,50164.25,66036.125,60302.875,80997.09375,57360.125
ENSG00000142856.16,ITGB3BP,protein_coding,365.25,411,434.5,433.6875,236.75,347.75,256.375,209.125,411.109375,262.5
ENSG00000142864.14,SERBP1,protein_coding,16756.75,15845.125,16190.375,16756.75,11584.25,12932.125,10943.125,10888.125,16387.25,11586.90625
ENSG00000142867.12,BCL10,protein_coding,2553.5,1626.6875,1956.5,2158.875,1103.375,1404.125,1362.875,1434.625,2073.890625,1326.25
ENSG00000142871.15,CYR61,protein_coding,19393,15113.75,17063.875,17254.125,8079.5,12025.875,15624,13237.875,17206.1875,12241.8125
ENSG00000142875.19,PRKACB,protein_coding,3433.0625,2941.125,3859.5625,3414,2092.25,2426.625,1801.375,2073.375,3411.9375,2098.40625
ENSG00000142892.14,PIGK,protein_coding,1115.5,984.375,981.5,1070.6875,960.0625,1270.25,1005.6875,1150.125,1038.015625,1096.53125
ENSG00000142910.15,TINAGL1,protein_coding,3546.5,4981.875,3817.3125,3754.625,5528.25,5453.875,7748.375,6635.875,4025.078125,6341.59375
ENSG00000142920.16,AZIN2,protein_coding,21.125,22.625,43.75,27.875,44.5,71.375,46.25,52.125,28.84375,53.5625
ENSG00000142937.11,RPS8,protein_coding,30882.125,28177.25,30990.75,30882.125,13278.125,17364.75,15513.75,15534.375,30233.0625,15422.75
ENSG00000142945.12,KIF2C,protein_coding,239,263.625,269.125,236.875,42.5,78.3125,87,118.625,252.15625,81.609375
ENSG00000142949.16,PTPRF,protein_coding,11798.875,12313.125,11969.625,11837.5,7456,9646,8463.25,7967.375,11979.78125,8383.15625
ENSG00000142959.4,BEST4,protein_coding,14.625,10.25,3.75,5.625,1.875,6.125,12,1.75,8.5625,5.4375
ENSG00000142961.14,MOB3C,protein_coding,229.625,280.25,265.25,214.625,565.875,352.375,474.25,574,247.4375,491.625
ENSG00000142973.12,CYP4B1,protein_coding,3.875,4.5,5,9,13.125,23.625,6.625,17.75,5.59375,15.28125
ENSG00000143006.7,DMRTB1,protein_coding,10,7.75,14.9375,11.25,13.125,14.125,10.25,13.375,10.984375,12.71875
ENSG00000143013.12,LMO4,protein_coding,797.375,647.375,873.9375,855.9375,723.25,809.6875,703.75,724.5,793.65625,740.296875
ENSG00000143028.8,SYPL2,protein_coding,1.625,1.125,5,3.625,5.625,10.25,2.25,7.375,2.84375,6.375
ENSG00000143032.7,BARHL2,protein_coding,14.625,7.125,19.875,15.625,6.5,14.125,6.625,8,14.3125,8.8125
ENSG00000143033.17,MTF2,protein_coding,759.75,767.4375,943.9375,1002.6875,742.75,638.875,782.125,776.0625,868.453125,734.953125
ENSG00000143036.16,SLC44A3,protein_coding,65.75,48.375,49.125,51.75,30.125,35.125,32.375,23.375,53.75,30.25
ENSG00000143061.17,IGSF3,protein_coding,35.125,27.625,38.25,43.25,40.5,30.75,27.75,28.625,36.0625,31.90625
ENSG00000143067.4,ZNF697,protein_coding,1034.375,973.875,854.9375,875.5,1220.875,1016.375,1076.125,1041.5,934.671875,1088.71875
ENSG00000143079.14,CTTNBP2NL,protein_coding,6116.375,6056.75,6242.875,6261.5,8737.5,7544.875,7485,7663.125,6169.375,7857.625
ENSG00000143093.14,STRIP1,protein_coding,1126.75,1446.875,1233.375,1286.625,565.875,1088.1875,1102.1875,965.625,1273.40625,930.46875
ENSG00000143106.12,PSMA5,protein_coding,1461.125,1158.5625,1347.5,1372.5,1045.375,1182.6875,1081.75,1082.4375,1334.921875,1098.0625
ENSG00000143107.8,FNDC7,protein_coding,22.375,13.125,21,11.25,15,23.625,11.25,22.625,16.9375,18.125
ENSG00000143110.11,C1orf162,protein_coding,52.875,39.875,47.125,57.875,120.125,78.3125,170.75,177,49.4375,136.546875
ENSG00000143126.7,CELSR2,protein_coding,35.125,39.875,51.375,34,28.875,52.375,40.875,42.125,40.09375,41.0625
ENSG00000143127.12,ITGA10,protein_coding,1276.3125,1603.375,1139.625,1353.375,3725.375,1744.625,4052.0625,4226.5,1343.171875,3437.140625
ENSG00000143147.14,GPR161,protein_coding,1034.375,1056.875,916.625,1108.3125,948.3125,1117.25,1269.3125,1224.625,1029.046875,1139.875
ENSG00000143149.12,ALDH9A1,protein_coding,437.875,330.0625,428.75,422.125,379.625,451.375,321.625,246.125,404.703125,349.6875
ENSG00000143153.12,ATP1B1,protein_coding,1509.0625,1467.0625,1948.875,1774.625,3093.5,2077,4048.75,3137.5,1674.90625,3089.1875
ENSG00000143155.12,TIPRL,protein_coding,2503.375,2066.8125,2622.3125,2448.375,2153.625,2653.0625,1962.5,2265.875,2410.21875,2258.765625
ENSG00000143156.13,NME7,protein_coding,507.5,330.0625,439.1875,411.625,397.625,454.6875,371.75,436.125,422.09375,415.046875
ENSG00000143157.11,POGK,protein_coding,1118.625,1070.0625,1138.375,997.5,1189.5,1243.75,1112.75,1201.3125,1081.140625,1186.828125
ENSG00000143158.10,MPC2,protein_coding,775,581.625,845.9375,940.125,692.125,1050.875,622.25,720.4375,785.671875,771.421875
ENSG00000143162.7,CREG1,protein_coding,456.9375,370.5,336.5,361.0625,563.8125,464.75,502.8125,529.125,381.25,515.125
ENSG00000143164.15,DCAF6,protein_coding,1678.25,1496.25,1732.875,2001.875,1571,1828.25,1634.25,1728.0625,1727.3125,1690.390625
